kml_id;district;type;address
1086204204;Восточное Дегунино;Детская площадка;"Дубнинская ул. 38 к.1; Керамический пр. 69 к.1"
1138721773;Восточное Дегунино;Детская площадка;Дубнинская ул. 46 к.1, 48 к.1
1138721775;Восточное Дегунино;Детская площадка;Дубнинская ул. 46 к.1, 48 к.1
1144287795;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 20 к.3, 20 к.4
1144287797;Восточное Дегунино;Детская площадка;Дубнинская ул. 20 к.3, 20 к.4
1144287805;Восточное Дегунино;Детская площадка;Дубнинская ул. 20 к.3, 20 к.4
1144287825;Восточное Дегунино;Детская площадка;Дубнинская ул. 20 к.3, 20 к.4
1137962726;Восточное Дегунино;Детская площадка;Дубнинская ул. 14 к.1
1148972809;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 11 к.4, 11 к.5
1185419723;Восточное Дегунино;Детская площадка;"Восьмисотлетия Москвы ул. 5 к.1; Дубнинская ул. 73 к.4"
1185419729;Восточное Дегунино;Детская площадка;"Восьмисотлетия Москвы ул. 5 к.1; Дубнинская ул. 73 к.4"
1190850072;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 16 к.2
1144158021;Восточное Дегунино;Спортивная площадка;Дубнинская улица дом 12, корпус 1
1190989937;Восточное Дегунино;Спортивная площадка;Керамический пр. 51 к.1, 51 к.2, 53 к.1, 53 к.3
1190989939;Восточное Дегунино;Детская площадка;Керамический пр. 51 к.1, 51 к.2, 53 к.1, 53 к.3
1190989955;Восточное Дегунино;Детская площадка;Керамический пр. 51 к.1, 51 к.2, 53 к.1, 53 к.3
1190990001;Восточное Дегунино;Детская площадка;Керамический пр. 51 к.1, 51 к.2, 53 к.1, 53 к.3
1184259208;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 16 к.1
1184259210;Восточное Дегунино;Детская площадка;Дубнинская ул. 16 к.1
1184259212;Восточное Дегунино;Детская площадка;Дубнинская ул. 16 к.1
1184259234;Восточное Дегунино;Детская площадка;Дубнинская ул. 16 к.1
1058708945;Восточное Дегунино;Детская площадка;Дубнинская ул. 34
1176175396;Восточное Дегунино;Детская площадка;"Восьмисотлетия Москвы ул. 30; Керамический пр. 57 к.1, 57 к.3"
1176175418;Восточное Дегунино;Детская площадка;"Восьмисотлетия Москвы ул. 30; Керамический пр. 57 к.1, 57 к.3"
1176175422;Восточное Дегунино;Детская площадка;"Восьмисотлетия Москвы ул. 30; Керамический пр. 57 к.1, 57 к.3"
1176178159;Восточное Дегунино;Спортивная площадка;"Восьмисотлетия Москвы ул. 30; Керамический пр. 57 к.1, 57 к.3"
1192661205;Восточное Дегунино;Детская площадка;Дубнинская ул. 15 к.1, 17 к.1
1192661207;Восточное Дегунино;Детская площадка;Дубнинская ул. 15 к.1, 17 к.1
1174297907;Восточное Дегунино;Детская площадка;Дубнинская ул. 12 к.2
1174297911;Восточное Дегунино;Детская площадка;Дубнинская ул. 12 к.2
1174297913;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 12 к.2
1026738851;Восточное Дегунино;Детская площадка;Дубнинская ул. 26 к.2, 26 к.3, 26 к.4, 26 к.5
1068199097;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 16 к.3, 16 к.4, 16 к.5
1151960831;Восточное Дегунино;Детская площадка;Дубнинская ул. 4 к.2, 4 к.3, 4 к.4
1282382569;Восточное Дегунино;Детская площадка;Дубнинская ул. 2 к.1, 2 к.2, 2 к.3, 2 к.4, 2 к.5
1282382605;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 2 к.1, 2 к.2, 2 к.3, 2 к.4, 2 к.5
1278529362;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 1 к.1, 1 к.4
1278529384;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 1 к.1, 1 к.4
996748614;Восточное Дегунино;Детская площадка;Дубнинская ул. 46
1151960833;Восточное Дегунино;Детская площадка;Дубнинская ул. 4 к.2, 4 к.3, 4 к.4
1151960835;Восточное Дегунино;Детская площадка;Дубнинская ул. 4 к.2, 4 к.3, 4 к.4
1075220360;Восточное Дегунино;Детская площадка;Дубнинская ул. 14 к.2, 14 к.3, 14 к.4
1057700400;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 14
1057700402;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 14
1057700408;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 14
1050349502;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 16
1050349508;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 16
1196410557;Восточное Дегунино;Детская площадка;Дубнинская ул. 36 к.1, 36 к.3, 36 к.4
1298314956;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 36 к.1, 36 к.3, 36 к.4
1138938680;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.2, 10 к.3
1061184674;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 11 к.10, 11 к.8
1133752355;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.7, 32 к.8, 32 к.9
1057702356;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 20
1057702364;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 20
1148019680;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.5, 32 к.6
1148019674;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.5, 32 к.6
1085692815;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 24, 26 к.1, 26 к.2
1085692821;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 24, 26 к.1, 26 к.2
1085692829;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 24, 26 к.1, 26 к.2
1085692847;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 24, 26 к.1, 26 к.2
1085692881;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 24, 26 к.1, 26 к.2
1194940796;Восточное Дегунино;Детская площадка;Дубнинская улица дом 40А, корпус 1, дом 40А, корпус 2, дом 40А, корпус 3, дом 40А, корпус 4, дом 42, дом 44, корпус 1, дом 44, корпус 2
1132370137;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1132370161;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1132370203;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1132370167;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1132370135;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1132370189;Восточное Дегунино;Детская площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1312311279;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 32 к.1, 32 к.2, 32 к.3, 32 к.4
1068925367;Восточное Дегунино;Спортивная площадка;Дубнинская улица дом 30, корпус 1, дом 30, корпус 2
1068925373;Восточное Дегунино;Детская площадка;Дубнинская улица дом 30, корпус 1, дом 30, корпус 2
1068925341;Восточное Дегунино;Детская площадка;Дубнинская улица дом 30, корпус 1, дом 30, корпус 2
1185530489;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 7 к.1, 9
1185530497;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 7 к.1, 9
1196393193;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.4, 10 к.5, 6 к.2, 6 к.3, 8 к.1
1196390157;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.4, 10 к.5, 6 к.2, 6 к.3, 8 к.1
1196393071;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.4, 10 к.5, 6 к.2, 6 к.3, 8 к.1
1196392957;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.4, 10 к.5, 6 к.2, 6 к.3, 8 к.1
1196392955;Восточное Дегунино;Детская площадка;Дубнинская ул. 10 к.4, 10 к.5, 6 к.2, 6 к.3, 8 к.1
973019023;Восточное Дегунино;Детская площадка;Керамический пр. 77 к.1, 77 к.2
1144139637;Восточное Дегунино;Спортивная площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1144139669;Восточное Дегунино;Спортивная площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1144139639;Восточное Дегунино;Детская площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1144139651;Восточное Дегунино;Детская площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1144139641;Восточное Дегунино;Детская площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1144139655;Восточное Дегунино;Спортивная площадка;Дубнинская улица дом 16, корпус 6, дом 18, корпус 1
1108332821;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 22 к.1, 22 к.2
1062356301;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 11 к.6
982188006;Восточное Дегунино;Детская площадка;Керамический пр. 49 к.1
1194265204;Восточное Дегунино;Детская площадка;Дубнинская ул. 30Б
1194265210;Восточное Дегунино;Детская площадка;Дубнинская ул. 30Б
1194265236;Восточное Дегунино;Детская площадка;Дубнинская ул. 30Б
1194783564;Восточное Дегунино;Спортивная площадка;Дубнинская ул. 20 к.2
981391885;Восточное Дегунино;Детская площадка;Дубнинская ул. 73 к.3
981391889;Восточное Дегунино;Детская площадка;Дубнинская ул. 73 к.3
1174267304;Восточное Дегунино;Детская площадка;Дубнинская ул. 73 к.1, 73 к.6
1190498693;Восточное Дегунино;Детская площадка;Дубнинская ул. 22 к.1, 22 к.2, 22 к.3
1190498697;Восточное Дегунино;Детская площадка;Дубнинская ул. 22 к.1, 22 к.2, 22 к.3
1144158023;Восточное Дегунино;Детская площадка;Дубнинская улица дом 12, корпус 1
1325726352;Восточное Дегунино;Детская площадка;Дубнинская улица дом 10, корпус 1
1325726354;Восточное Дегунино;Детская площадка;Дубнинская улица дом 10, корпус 1
1050620960;Восточное Дегунино;Детская площадка;Бескудниковский бульвар дом 8, корпус 1
1190275349;Восточное Дегунино;Детская площадка;Керамический пр. 63 к.1, 63 к.2
1190275351;Восточное Дегунино;Детская площадка;Керамический пр. 63 к.1, 63 к.2
1190275355;Восточное Дегунино;Детская площадка;Керамический пр. 63 к.1, 63 к.2
1137654023;Восточное Дегунино;Детская площадка;Восьмисотлетия Москвы ул. 3 к.1
1136652677;Восточное Дегунино;Спортивная площадка;Восьмисотлетия Москвы ул. 32
1057575154;Восточное Дегунино;Детская площадка;Бескудниковский бульв. 8 к.2
1136099460;Восточное Дегунино;Детская площадка;Дубнинская ул. 12 к.4
1117456548;Восточное Дегунино;Детская площадка;Керамический пр. 55 к.1
1325745903;Восточное Дегунино;Детская площадка;Дубнинская улица дом 28, корпус 1
929561368;Головинский;Детская площадка;Ленинградское шоссе 86, 88
929561372;Головинский;Детская площадка;Ленинградское шоссе 86, 88
1190267077;Головинский;Спортивная площадка;Лихачевский 3-й пер. 3 к.1, 3 к.2, 3 к.3, 3 к.4
1190267085;Головинский;Детская площадка;Лихачевский 3-й пер. 3 к.1, 3 к.2, 3 к.3, 3 к.4
1180176409;Головинский;Детская площадка;Кронштадтский бульв. 57
931093397;Головинский;Спортивная площадка;Флотская ул. 20, 22
1073780116;Головинский;Спортивная площадка;"Авангардная ул. 13, 15, 17, 19/30; Флотская ул. 28 к.1, 28 к.2"
1073780126;Головинский;Спортивная площадка;"Авангардная ул. 13, 15, 17, 19/30; Флотская ул. 28 к.1, 28 к.2"
982902000;Головинский;Детская площадка;Лавочкина ул. 14, 16 к.1, 16 к.2, 18
1086314504;Головинский;Детская площадка;Флотская ул. 82/6, 82/6 стр.1
985007624;Головинский;Спортивная площадка;Лихачевский 3-й пер. 2 к.3
932058719;Головинский;Спортивная площадка;Онежская ул. 2 к.1, 2 к.3
932058723;Головинский;Детская площадка;Онежская ул. 2 к.1, 2 к.3
932058725;Головинский;Детская площадка;Онежская ул. 2 к.1, 2 к.3
1182031354;Головинский;Спортивная площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1182031364;Головинский;Детская площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1182031366;Головинский;Детская площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1182031368;Головинский;Детская площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1182031386;Головинский;Спортивная площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1182031398;Головинский;Спортивная площадка;Фестивальная ул. 46 к.2, 46 к.3, 48, 48 к.2
1184634957;Головинский;Детская площадка;Онежская ул. 12, 12 к.1, 12 к.2
1184634968;Головинский;Спортивная площадка;Онежская ул. 12, 12 к.1, 12 к.2
1184634980;Головинский;Спортивная площадка;Онежская ул. 12, 12 к.1, 12 к.2
1184634984;Головинский;Спортивная площадка;Онежская ул. 12, 12 к.1, 12 к.2
926498055;Головинский;Детская площадка;Кронштадтский бульв. 26, 30 к.2
926498057;Головинский;Детская площадка;Кронштадтский бульв. 26, 30 к.2
926498067;Головинский;Спортивная площадка;Кронштадтский бульв. 26, 30 к.2
1140090756;Головинский;Детская площадка;"Кронштадтский бульв. 17 к.3, 23 к.1, 23 к.2; Смольная ул. 9"
1140090759;Головинский;Детская площадка;"Кронштадтский бульв. 17 к.3, 23 к.1, 23 к.2; Смольная ул. 9"
1140090768;Головинский;Спортивная площадка;"Кронштадтский бульв. 17 к.3, 23 к.1, 23 к.2; Смольная ул. 9"
1140090775;Головинский;Спортивная площадка;"Кронштадтский бульв. 17 к.3, 23 к.1, 23 к.2; Смольная ул. 9"
1140090778;Головинский;Детская площадка;"Кронштадтский бульв. 17 к.3, 23 к.1, 23 к.2; Смольная ул. 9"
1086806399;Головинский;Спортивная площадка;"Конаковский пр. 12 к.1, 12 к.2; Флотская ул. 14"
1086806401;Головинский;Детская площадка;"Конаковский пр. 12 к.1, 12 к.2; Флотская ул. 14"
1086806405;Головинский;Детская площадка;"Конаковский пр. 12 к.1, 12 к.2; Флотская ул. 14"
1086806409;Головинский;Детская площадка;"Конаковский пр. 12 к.1, 12 к.2; Флотская ул. 14"
1086806421;Головинский;Детская площадка;"Конаковский пр. 12 к.1, 12 к.2; Флотская ул. 14"
1180232209;Головинский;Спортивная площадка;Зеленоградская ул. 3
1180232215;Головинский;Спортивная площадка;Зеленоградская ул. 3
1180232219;Головинский;Спортивная площадка;Зеленоградская ул. 3
1182106037;Головинский;Детская площадка;Флотская ул. 27
904309984;Головинский;Спортивная площадка;"Лихачевский 2-й пер. 2, 2А; Онежская ул. 2, 6"
904309987;Головинский;Детская площадка;"Лихачевский 2-й пер. 2, 2А; Онежская ул. 2, 6"
1184273305;Головинский;Детская площадка;Кронштадтский бульв. 28, 30, 30 к.1, 30 к.4
936778687;Головинский;Детская площадка;Конаковский пр. 8 к.1, 8 к.2
936778689;Головинский;Спортивная площадка;Конаковский пр. 8 к.1, 8 к.2
936778693;Головинский;Спортивная площадка;Конаковский пр. 8 к.1, 8 к.2
926484957;Головинский;Детская площадка;Кронштадтский бульв. 24 к.1, 24 к.2, 24 к.3, 30 к.3
926484959;Головинский;Детская площадка;Кронштадтский бульв. 24 к.1, 24 к.2, 24 к.3, 30 к.3
935047273;Головинский;Спортивная площадка;Онежская ул. 15, 15Б, 17
935047285;Головинский;Спортивная площадка;Онежская ул. 15, 15Б, 17
929512190;Головинский;Детская площадка;Смольная ул. 15, 19 к.1, 21 к.1
929512198;Головинский;Детская площадка;Смольная ул. 15, 19 к.1, 21 к.1
929548092;Головинский;Детская площадка;Флотская ул. 34 к.1, 36
1073488844;Головинский;Детская площадка;Флотская ул. 29 к.2
1073488846;Головинский;Детская площадка;Флотская ул. 29 к.2
1036869053;Головинский;Детская площадка;Онежская ул. 31 к.1, 35 к.6
1036869055;Головинский;Детская площадка;Онежская ул. 31 к.1, 35 к.6
1036869061;Головинский;Спортивная площадка;Онежская ул. 31 к.1, 35 к.6
1036869069;Головинский;Детская площадка;Онежская ул. 31 к.1, 35 к.6
1181885503;Головинский;Детская площадка;Авангардная ул. 10, 10А, 8 к.1, 8 к.2
1181885525;Головинский;Детская площадка;Авангардная ул. 10, 10А, 8 к.1, 8 к.2
1181885527;Головинский;Детская площадка;Авангардная ул. 10, 10А, 8 к.1, 8 к.2
1181188014;Головинский;Детская площадка;Солнечногорский пр. 11
1181497864;Головинский;Детская площадка;Флотская ул. 94, 96, 98
1181497866;Головинский;Детская площадка;Флотская ул. 94, 96, 98
1181497886;Головинский;Детская площадка;Флотская ул. 94, 96, 98
1181497888;Головинский;Детская площадка;Флотская ул. 94, 96, 98
1184445975;Головинский;Детская площадка;Онежская ул. 35 к.1, 37, 39
932136915;Головинский;Детская площадка;Пулковская ул. 19 к.1, 21/7
932136921;Головинский;Спортивная площадка;Пулковская ул. 19 к.1, 21/7
1182045440;Головинский;Детская площадка;"Лихачевский 1-й пер. 4 к.1; Онежская ул. 1/2"
1085783063;Головинский;Детская площадка;Солнечногорская ул. 10, 12
1183286232;Головинский;Спортивная площадка;"Солнечногорская ул. 16/1; Солнечногорский пр. 3 к.1, 3 к.3, 5 к.1"
1086316707;Головинский;Детская площадка;Солнечногорская ул. 6 к.1, 6 к.2, 8
1086772958;Головинский;Детская площадка;Онежская ул. 36, 38 к.1, 38 к.2, 38 к.3
1086772960;Головинский;Детская площадка;Онежская ул. 36, 38 к.1, 38 к.2, 38 к.3
1182351448;Головинский;Детская площадка;Флотская ул. 35, 37
1183131827;Головинский;Спортивная площадка;"Лихоборская наб. 2 к.2; Онежская ул. 18 к.1, 20, 22"
1183131831;Головинский;Детская площадка;"Лихоборская наб. 2 к.2; Онежская ул. 18 к.1, 20, 22"
1183131843;Головинский;Спортивная площадка;"Лихоборская наб. 2 к.2; Онежская ул. 18 к.1, 20, 22"
975539563;Головинский;Детская площадка;Кронштадтский бульв. 15 к.2, 17 к.1, 17 к.2
975539565;Головинский;Спортивная площадка;Кронштадтский бульв. 15 к.2, 17 к.1, 17 к.2
975539567;Головинский;Детская площадка;Кронштадтский бульв. 15 к.2, 17 к.1, 17 к.2
975539573;Головинский;Спортивная площадка;Кронштадтский бульв. 15 к.2, 17 к.1, 17 к.2
1181981717;Головинский;Спортивная площадка;Флотская ул. 90, 92
1139028811;Головинский;Детская площадка;Авангардная ул. 14, 16, 18, 20
1139028833;Головинский;Спортивная площадка;Авангардная ул. 14, 16, 18, 20
1139028837;Головинский;Спортивная площадка;Авангардная ул. 14, 16, 18, 20
1186700600;Головинский;Спортивная площадка;Конаковский пр. 4 к.1, 4 к.2, 6 к.1, 6 к.2
1086594634;Головинский;Детская площадка;"Онежская ул. 40, 42/36; Фестивальная ул. 38, 40"
1086594638;Головинский;Детская площадка;"Онежская ул. 40, 42/36; Фестивальная ул. 38, 40"
1086594644;Головинский;Спортивная площадка;"Онежская ул. 40, 42/36; Фестивальная ул. 38, 40"
1086594650;Головинский;Детская площадка;"Онежская ул. 40, 42/36; Фестивальная ул. 38, 40"
1142321789;Головинский;Детская площадка;"Авангардная ул. 14А, 14Б; Смольная ул. 19 к.4; Флотская ул. 34 к.3"
1142321791;Головинский;Спортивная площадка;"Авангардная ул. 14А, 14Б; Смольная ул. 19 к.4; Флотская ул. 34 к.3"
1071948112;Головинский;Детская площадка;Онежская ул. 9/4, 9/4 к.А, 9/4 к.Б
1071948116;Головинский;Спортивная площадка;Онежская ул. 9/4, 9/4 к.А, 9/4 к.Б
1071948120;Головинский;Спортивная площадка;Онежская ул. 9/4, 9/4 к.А, 9/4 к.Б
1139552483;Головинский;Детская площадка;Лихоборская наб. 4 к.1, 4 к.2
1139552485;Головинский;Детская площадка;Лихоборская наб. 4 к.1, 4 к.2
1139552491;Головинский;Спортивная площадка;Лихоборская наб. 4 к.1, 4 к.2
1086494128;Головинский;Детская площадка;"Сенежская ул. 4; Солнечногорская ул. 11, 13"
1086494142;Головинский;Спортивная площадка;"Сенежская ул. 4; Солнечногорская ул. 11, 13"
930105169;Головинский;Спортивная площадка;Лавочкина ул. 20, 22, 24, 26, 28/42
1139530760;Головинский;Детская площадка;Флотская ул. 48 к.1, 48 к.2
1139530764;Головинский;Детская площадка;Флотская ул. 48 к.1, 48 к.2
931095303;Головинский;Детская площадка;Флотская ул. 24, 26
985001241;Головинский;Детская площадка;Кронштадтский бульв. 45 к.1, 45 к.2, 45 к.3
985001245;Головинский;Детская площадка;Кронштадтский бульв. 45 к.1, 45 к.2, 45 к.3
1143507611;Головинский;Детская площадка;Кронштадтский бульв. 37 к.4, 39 к.2, 43 к.1, 43 к.2, 43 к.3
1143507637;Головинский;Спортивная площадка;Кронштадтский бульв. 37 к.4, 39 к.2, 43 к.1, 43 к.2, 43 к.3
904691917;Головинский;Детская площадка;Кронштадтский бульв. 13/2 к.1, 13/2 к.2, 15 к.1
1138400469;Головинский;Спортивная площадка;Смольная ул. 17, 19 к.2, 19 к.3, 19 к.5
1138400473;Головинский;Детская площадка;Смольная ул. 17, 19 к.2, 19 к.3, 19 к.5
1138400481;Головинский;Спортивная площадка;Смольная ул. 17, 19 к.2, 19 к.3, 19 к.5
1138400503;Головинский;Детская площадка;Смольная ул. 17, 19 к.2, 19 к.3, 19 к.5
1085759495;Головинский;Детская площадка;"Конаковский пр. 15; Ленинградское шоссе 78, 80, 82"
1085759499;Головинский;Спортивная площадка;"Конаковский пр. 15; Ленинградское шоссе 78, 80, 82"
1085759505;Головинский;Детская площадка;"Конаковский пр. 15; Ленинградское шоссе 78, 80, 82"
1085759507;Головинский;Спортивная площадка;"Конаковский пр. 15; Ленинградское шоссе 78, 80, 82"
1030049897;Головинский;Детская площадка;Солнечногорская ул. 17, 19, 21
1185161021;Головинский;Спортивная площадка;Смольная ул. 11, 3, 5, 7
1185161027;Головинский;Спортивная площадка;Смольная ул. 11, 3, 5, 7
1183723732;Головинский;Спортивная площадка;Лихачевский 3-й пер. 7 к.2, 7 к.3
1183723738;Головинский;Детская площадка;Лихачевский 3-й пер. 7 к.2, 7 к.3
1183723746;Головинский;Спортивная площадка;Лихачевский 3-й пер. 7 к.2, 7 к.3
925287861;Головинский;Детская площадка;Авангардная ул. 11, 9 к.2
1139707314;Головинский;Спортивная площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707322;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707326;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707342;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707344;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707346;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707348;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707350;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707360;Головинский;Детская площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
933936082;Головинский;Спортивная площадка;"Онежская ул. 28/1, 30, 32/72, 34 к.1, 34 к.2; Солнечногорская ул. 3; Флотская ул. 21, 72А"
933936088;Головинский;Детская площадка;"Онежская ул. 28/1, 30, 32/72, 34 к.1, 34 к.2; Солнечногорская ул. 3; Флотская ул. 21, 72А"
933936090;Головинский;Детская площадка;"Онежская ул. 28/1, 30, 32/72, 34 к.1, 34 к.2; Солнечногорская ул. 3; Флотская ул. 21, 72А"
990069281;Головинский;Детская площадка;Флотская ул. 68 к.1
990069283;Головинский;Детская площадка;Флотская ул. 68 к.1
990069293;Головинский;Детская площадка;Флотская ул. 68 к.1
1138896597;Головинский;Детская площадка;Флотская ул. 44, 46
1138896605;Головинский;Спортивная площадка;Флотская ул. 44, 46
1183796573;Головинский;Детская площадка;Флотская ул. 56
1033567904;Головинский;Детская площадка;Пулковская ул. 3
1067641517;Головинский;Спортивная площадка;Ленинградское шоссе 70
1067641519;Головинский;Детская площадка;Ленинградское шоссе 70
1067641521;Головинский;Спортивная площадка;Ленинградское шоссе 70
1139707292;Головинский;Спортивная площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1139707338;Головинский;Спортивная площадка;Пулковская ул. 4 к.1, 4 к.2, 4 к.3
1028823455;Головинский;Детская площадка;Лихачевский 3-й пер. 7 к.4
990005168;Головинский;Детская площадка;"Авангардная ул. 22/32 к.1, 22/32 к.2; Флотская ул. 34 к.2"
990005170;Головинский;Детская площадка;"Авангардная ул. 22/32 к.1, 22/32 к.2; Флотская ул. 34 к.2"
990005180;Головинский;Спортивная площадка;"Авангардная ул. 22/32 к.1, 22/32 к.2; Флотская ул. 34 к.2"
1085843992;Головинский;Детская площадка;Солнечногорская ул. 22, 22 к.2, 24 к.3
1085844000;Головинский;Детская площадка;Солнечногорская ул. 22, 22 к.2, 24 к.3
970755388;Головинский;Детская площадка;Лавочкина ул. 10, 12, 4, 6 к.1, 6 к.2, 8
1140250105;Головинский;Детская площадка;Кронштадтский бульв. 37 к.1, 37 к.2, 37 к.3, 39 к.1, 41
932038405;Головинский;Детская площадка;Флотская ул. 16, 18
932038407;Головинский;Детская площадка;Флотская ул. 16, 18
932038415;Головинский;Детская площадка;Флотская ул. 16, 18
931093385;Головинский;Детская площадка;Флотская ул. 20, 22
931093383;Головинский;Детская площадка;Флотская ул. 20, 22
916295330;Головинский;Спортивная площадка;Авангардная ул. 6 к.2, 6 к.3, 8 к.3
930105175;Головинский;Детская площадка;Лавочкина ул. 20, 22, 24, 26, 28/42
1073589548;Головинский;Детская площадка;Автомоторная ул. 4 к.6
888260439;Головинский;Детская площадка;Автомоторная ул. 3 к.1, 3 к.2
910428369;Головинский;Спортивная площадка;Флотская ул. 76 к.2, 78, 78 к.1, 80/7
1305834939;Головинский;Детская площадка;Флотская ул. 76 к.2, 78, 78 к.1, 80/7
1305834945;Головинский;Детская площадка;Флотская ул. 76 к.2, 78, 78 к.1, 80/7
863981345;Головинский;Спортивная площадка;"Конаковский пр. 2/5; Пулковская ул. 7"
863981347;Головинский;Детская площадка;"Конаковский пр. 2/5; Пулковская ул. 7"
1073611562;Головинский;Детская площадка;Автомоторная ул. 6
1073611564;Головинский;Спортивная площадка;Автомоторная ул. 6
1075259928;Головинский;Детская площадка;Фестивальная ул. 46 к.1
1025990284;Головинский;Детская площадка;"Конаковский пр. 3; Пулковская ул. 3 к.1, 3 к.3"
1016434655;Головинский;Спортивная площадка;Онежская ул. 16 к.4
1016434669;Головинский;Спортивная площадка;Онежская ул. 16 к.4
1016434649;Головинский;Детская площадка;Онежская ул. 16 к.4
1016434651;Головинский;Спортивная площадка;Онежская ул. 16 к.4
1086816401;Головинский;Детская площадка;Михалковская ул. 40, 42, 44, 46 к.1, 46 к.3
1002547447;Головинский;Детская площадка;Онежская ул. 18
1086586157;Головинский;Спортивная площадка;"Сенежская ул. 3, 5; Солнечногорская ул. 5 к.1, 7 к.1; Флотская ул. 74, 76"
1086586163;Головинский;Детская площадка;"Сенежская ул. 3, 5; Солнечногорская ул. 5 к.1, 7 к.1; Флотская ул. 74, 76"
1086586159;Головинский;Спортивная площадка;"Сенежская ул. 3, 5; Солнечногорская ул. 5 к.1, 7 к.1; Флотская ул. 74, 76"
1086586167;Головинский;Детская площадка;"Сенежская ул. 3, 5; Солнечногорская ул. 5 к.1, 7 к.1; Флотская ул. 74, 76"
